DATE,LATITUDE_B,LONGITUDE_B,ELEVATION_B,PRCP_B,SNWD_B,tmax_b,tmin_b,Tavg_B,LATITUDE_C,LONGITUDE_C,ELEVATION_C,PRCP_C,SNWD_C,tmax_c,tmin_c,Tavg_C,LONGITUDE,LATITUDE,TAVG,ELEVATION
1977-11-30,62.95,79.82,66,0,0.0,12.84,0.24,6.54,63.08,78.93,64,0.0,0.0,49.08192996742671,26.957027687296414,38.16,78.733,63.933,4.7,63
1977-12-03,62.95,79.82,66,0,0.0,4.71,-0.48,2.115,63.08,78.93,64,0.0,0.0,45.841929967426715,23.71702768729642,34.92,78.733,63.933,2.2,63
1977-12-08,62.95,79.82,66,0,0.0,5.56,-2.32,1.6199999999999999,63.08,78.93,64,0.0,0.0,0.9199999999999999,-3.8,-1.44,78.733,63.933,-1.0,63
1977-12-11,62.95,79.82,66,13,3.44,2.35,-1.6,0.375,63.08,78.93,64,20.0,0.0,8.88192996742671,-13.242972312703582,-2.04,78.733,63.933,-1.6,63
1977-12-15,62.95,79.82,66,0,0.0,-2.14,-9.2,-5.67,63.08,78.93,64,0.0,0.0,-5.859999999999999,-9.5,-7.68,78.733,63.933,-3.7,63
1977-12-18,62.95,79.82,66,15,0.0,2.89,-2.4,0.2450000000000001,63.08,78.93,64,0.0,0.0,2.84,-3.8,-0.48,78.733,63.933,-2.0,63
1977-12-19,62.95,79.82,66,0,0.0,1.71,-2.72,-0.5050000000000001,63.08,78.93,64,99.0,0.0,50.04192996742671,27.917027687296414,39.12,78.733,63.933,-1.5,63
1977-12-20,62.95,79.82,66,0,0.0,21.68,0.32,11.0,63.08,78.93,64,0.0,0.0,8.04192996742671,-14.082972312703582,-2.88,78.733,63.933,-3.8,63
1977-12-21,62.95,79.82,66,0,0.0,1.5,-5.6,-2.05,63.08,78.93,64,0.0,0.0,7.321929967426712,-14.802972312703583,-3.6,78.733,63.933,-3.8,63
1977-12-23,62.95,79.82,66,0,0.0,1.5,-1.92,-0.20999999999999996,63.08,78.93,64,0.0,0.0,8.521929967426711,-13.602972312703583,-2.4,78.733,63.933,-2.6,63
1977-12-24,62.95,79.82,66,15,0.0,-0.54,-6.16,-3.35,63.08,78.93,64,23.0,0.0,2.5219299674267113,-19.602972312703585,-8.4,78.733,63.933,-8.5,63
1977-12-26,62.95,79.82,66,0,0.0,1.93,-9.76,-3.915,63.08,78.93,64,0.0,0.0,2.0299999999999994,-12.35,-5.16,78.733,63.933,-5.2,63
1977-12-27,62.95,79.82,66,0,0.0,4.39,-8.48,-2.0450000000000004,63.08,78.93,64,0.0,0.0,6.961929967426712,-15.162972312703584,-3.96,78.733,63.933,-1.6,63
1977-12-29,62.95,79.82,66,0,0.0,2.35,-7.6,-2.625,63.08,78.93,64,0.0,0.0,-0.5600000000000005,-7.6,-4.08,78.733,63.933,-3.0,63
1978-01-04,62.95,79.82,66,0,0.0,1.6,-2.08,-0.24,63.08,78.93,64,0.0,0.0,41.521929967426715,19.39702768729642,30.6,78.733,63.933,-2.3,63
1978-01-08,62.95,79.82,66,0,0.0,2.78,-1.44,0.6699999999999999,63.08,78.93,64,0.0,0.0,2.2,-0.95,0.6250000000000001,78.733,63.933,-0.8,63
1978-01-09,62.95,79.82,66,0,0.0,0.86,-1.76,-0.45,63.08,78.93,64,0.0,0.0,14.3,-16.22,-0.9599999999999991,78.733,63.933,-1.0,63
1978-01-11,62.95,79.82,66,7,0.0,-1.07,-7.12,-4.095,63.08,78.93,64,0.0,0.0,-2.2,-12.68,-7.4399999999999995,78.733,63.933,-5.8,63
1978-01-12,62.95,79.82,66,3,0.0,25.47,-6.48,9.495,63.08,78.93,64,0.0,0.0,-4.4,-8.55,-6.4750000000000005,78.733,63.933,-5.3,63
1978-01-13,62.95,79.82,66,3,0.0,-3.21,-4.8,-4.005,63.08,78.93,64,0.0,0.0,62.580000000000005,-5.7,28.44,78.733,63.933,-4.5,63
1978-01-15,62.95,79.82,66,0,0.0,0.0,-7.92,-3.96,63.08,78.93,64,0.0,2.32,0.0,-14.4,-7.2,78.733,63.933,-5.8,63
1978-01-16,62.95,79.82,66,0,0.0,28.89,-9.28,9.805,63.08,78.93,64,0.0,0.0,0.0,-10.45,-5.225,78.733,63.933,-7.2,63
1978-01-18,62.95,79.82,66,0,0.0,-0.86,-8.72,-4.79,63.08,78.93,64,0.0,0.0,0.0,-9.5,-5.225,78.733,63.933,-5.7,63
1978-01-24,62.95,79.82,66,0,0.0,-6.42,-10.16,-8.29,63.08,78.93,64,0.0,0.0,-6.6,-12.35,-9.475,78.733,63.933,-11.5,63
1978-01-25,62.95,79.82,66,0,2.26,-6.42,-12.4,-9.41,63.08,78.93,64,0.0,0.0,-4.4,-14.25,-9.325,78.733,63.933,-12.5,63
1978-01-27,62.95,79.82,66,0,0.0,-4.28,-9.28,-6.779999999999999,63.08,78.93,64,0.0,0.0,-4.4,-11.4,-7.9,78.733,63.933,-11.0,63
1978-01-28,62.95,79.82,66,0,0.0,-4.28,-12.24,-8.26,63.08,78.93,64,0.0,0.0,2.2,-14.25,-6.025,78.733,63.933,-11.3,63
1978-01-29,62.95,79.82,66,0,0.0,-2.25,-10.88,-6.565,63.08,78.93,64,0.0,0.0,1.1,-14.25,-6.575,78.733,63.933,-7.2,63
1978-01-30,62.95,79.82,66,0,0.0,-5.35,-9.44,-7.395,63.08,78.93,64,0.0,0.0,39.38,-56.660000000000004,-8.64,78.733,63.933,-6.4,63
1978-01-31,62.95,79.82,66,0,0.0,-4.28,-11.68,-7.98,63.08,78.93,64,0.0,0.0,-3.3,-13.3,-8.3,78.733,63.933,-9.8,63
1978-02-03,62.95,79.82,66,0,2.93,15.62,-13.68,0.9699999999999998,63.08,78.93,64,0.0,0.0,-4.4,-21.520000000000003,-12.96,78.733,63.933,-11.4,63
1978-02-05,62.95,79.82,66,0,0.0,-7.7,-16.24,-11.969999999999999,63.08,78.93,64,0.0,0.0,-12.66,-17.1,-14.88,78.733,63.933,-14.7,63
1978-02-06,62.95,79.82,66,0,2.24,-11.02,-17.52,-14.27,63.08,78.93,64,0.0,0.0,-11.0,-28.6,-19.8,78.733,63.933,-17.8,63
1978-02-08,62.95,79.82,66,0,0.0,-7.49,-15.6,-11.545,63.08,78.93,64,0.0,0.0,-4.4,-22.72,-13.559999999999999,78.733,63.933,-15.7,63
1978-02-14,62.95,79.82,66,0,0.0,1.82,-10.8,-4.49,63.08,78.93,64,0.0,2.98,1.1,-15.2,-7.05,78.733,63.933,-11.0,63
1978-02-17,62.95,79.82,66,0,0.0,13.8,-1.92,5.94,63.08,78.93,64,0.0,3.15,15.4,-0.95,7.2250000000000005,78.733,63.933,3.4,63
1978-02-19,62.95,79.82,66,0,0.0,9.1,1.04,5.07,63.08,78.93,64,0.0,0.0,3.3,0.54,1.92,78.733,63.933,0.4,63
1978-02-20,62.95,79.82,66,0,0.0,9.31,-2.0,3.6550000000000002,63.08,78.93,64,0.0,0.0,6.6,-1.9,2.3499999999999996,78.733,63.933,-0.1,63
1978-02-22,62.95,79.82,66,0,0.0,11.02,0.08,5.55,63.08,78.93,64,8.0,0.0,7.7,-3.38,2.16,78.733,63.933,-1.6,63
1978-02-23,62.95,79.82,66,24,0.0,28.46,-4.72,11.870000000000001,63.08,78.93,64,3.0,0.0,-1.1,-10.42,-5.76,78.733,63.933,-4.0,63
1978-02-25,62.95,79.82,66,5,2.09,2.14,-6.08,-1.97,63.08,78.93,64,3.0,0.0,2.2,-5.7,-1.75,78.733,63.933,-4.2,63
1978-02-27,62.95,79.82,66,3,0.0,-1.5,-8.16,-4.83,63.08,78.93,64,3.0,0.0,72.12,-11.4,30.360000000000003,78.733,63.933,-9.8,63
1978-02-28,62.95,79.82,66,0,0.0,0.0,-9.44,-4.72,63.08,78.93,64,0.0,0.0,1.1,-12.379999999999999,-5.64,78.733,63.933,-6.8,63
1978-03-02,62.95,79.82,66,0,0.0,1.07,-8.56,-3.745,63.08,78.93,64,0.0,0.0,2.2,-9.5,-3.65,78.733,63.933,-6.6,63
1978-03-04,62.95,79.82,66,0,0.0,29.21,-3.76,12.725000000000001,63.08,78.93,64,0.0,0.0,47.92,4.4,26.16,78.733,63.933,-6.6,63
1978-03-05,62.95,79.82,66,0,0.0,47.72,-8.16,19.78,63.08,78.93,64,0.0,0.0,41.120000000000005,8.8,24.96,78.733,63.933,-6.4,63
1978-03-06,62.95,79.82,66,0,0.0,10.49,-4.72,2.8850000000000002,63.08,78.93,64,0.0,0.0,9.9,-6.65,1.625,78.733,63.933,-4.5,63
1978-03-15,62.95,79.82,66,0,0.0,5.78,-2.72,1.53,63.08,78.93,64,0.0,0.0,5.5,-1.9,1.8,78.733,63.933,1.2,63
1978-03-17,62.95,79.82,66,10,0.0,7.7,-4.4,1.65,63.08,78.93,64,0.0,0.0,5.5,-2.85,1.325,78.733,63.933,-0.7,63
1978-03-18,62.95,79.82,66,0,0.0,8.67,-1.6,3.535,63.08,78.93,64,0.0,0.0,8.8,-1.9,3.45,78.733,63.933,-1.0,63
1978-03-19,62.95,79.82,66,0,0.0,10.38,-2.56,3.91,63.08,78.93,64,0.0,0.0,8.8,-4.75,3.45,78.733,63.933,-1.7,63
1978-03-20,62.95,79.82,66,0,0.0,35.63,-3.6,16.015,63.08,78.93,64,0.0,0.0,12.1,-6.65,2.7249999999999996,78.733,63.933,-2.3,63
1978-03-21,62.95,79.82,66,0,0.0,10.91,-1.68,4.615,63.08,78.93,64,0.0,0.0,12.1,-1.9,5.1,78.733,63.933,1.7,63
1978-03-22,62.95,79.82,66,0,0.0,16.8,-1.6,7.6000000000000005,63.08,78.93,64,0.0,0.0,17.6,0.0,8.8,78.733,63.933,1.4,63
1978-03-24,62.95,79.82,66,0,0.0,18.94,0.88,9.91,63.08,78.93,64,0.0,0.0,19.8,-0.120000000000001,9.84,78.733,63.933,2.8,63
1978-03-25,62.95,79.82,66,0,2.87,21.4,1.92,11.66,63.08,78.93,64,0.0,0.0,26.4,4.75,15.575,78.733,63.933,2.3,63
1978-03-29,62.95,79.82,66,0,0.0,23.54,2.0,12.77,63.08,78.93,64,0.0,0.0,24.2,-6.199999999999999,9.0,78.733,63.933,2.3,63
1978-03-30,62.95,79.82,66,0,0.0,22.9,1.68,12.29,63.08,78.93,64,0.0,0.0,24.2,0.95,12.575,78.733,63.933,1.3,63
1978-03-31,62.95,79.82,66,0,0.0,54.89,3.04,28.965,63.08,78.93,64,0.0,0.0,25.3,0.0,12.65,78.733,63.933,3.6,63
1978-04-01,62.95,79.82,66,0,0.0,25.47,3.6,14.535,63.08,78.93,64,0.0,0.0,26.4,3.360000000000003,14.88,78.733,63.933,2.0,63
1978-04-02,62.95,79.82,66,0,0.0,23.65,4.0,13.825,63.08,78.93,64,0.0,0.0,25.3,3.0199999999999996,14.16,78.733,63.933,0.8,63
1978-04-05,62.95,79.82,66,0,0.0,23.33,4.96,14.145,63.08,78.93,64,0.0,0.0,30.8,-1.2800000000000011,14.76,78.733,63.933,5.0,63
1978-04-06,62.95,79.82,66,0,3.23,70.19,6.8,38.495,63.08,78.93,64,0.0,0.0,28.6,8.55,18.575000000000003,78.733,63.933,14.3,63
1978-04-07,62.95,79.82,66,34,0.0,25.68,8.4,17.04,63.08,78.93,64,0.0,0.0,25.3,10.45,17.875,78.733,63.933,11.2,63
1978-04-08,62.95,79.82,66,24,0.0,16.8,5.92,11.36,63.08,78.93,64,30.0,0.0,16.5,7.98,12.24,78.733,63.933,8.2,63
1978-04-09,62.95,79.82,66,0,0.0,20.33,2.4,11.364999999999998,63.08,78.93,64,30.0,0.0,20.9,-1.224902280130296,9.978070032573287,78.733,63.933,6.8,63
1978-04-10,62.95,79.82,66,0,0.0,32.21,9.68,20.945,63.08,78.93,64,0.0,0.0,30.8,2.3199999999999967,16.56,78.733,63.933,7.4,63
1978-04-11,62.95,79.82,66,0,0.0,17.33,4.08,10.704999999999998,63.08,78.93,64,0.0,0.0,12.1,5.42,8.76,78.733,63.933,6.2,63
1978-04-12,62.95,79.82,66,0,0.0,14.55,-0.72,6.915,63.08,78.93,64,0.0,0.0,16.5,-5.624902280130295,5.578070032573288,78.733,63.933,5.5,63
1978-04-13,62.95,79.82,66,0,0.0,16.91,3.52,10.215,63.08,78.93,64,0.0,0.0,16.5,3.8,10.15,78.733,63.933,6.2,63
1978-04-14,62.95,79.82,66,0,0.0,21.83,5.76,13.794999999999998,63.08,78.93,64,0.0,0.0,53.02,5.7,29.360000000000003,78.733,63.933,6.6,63
1978-04-16,62.95,79.82,66,105,0.0,11.24,4.64,7.9399999999999995,63.08,78.93,64,79.0,0.0,11.0,4.75,7.875,78.733,63.933,6.5,63
1978-04-17,62.95,79.82,66,0,0.0,15.52,3.76,9.64,63.08,78.93,64,0.0,0.0,17.6,6.65,12.125,78.733,63.933,9.7,63
1978-04-18,62.95,79.82,66,0,0.0,23.33,5.2,14.264999999999999,63.08,78.93,64,0.0,0.0,25.3,7.6,16.45,78.733,63.933,12.0,63
1978-04-21,62.95,79.82,66,12,2.92,23.11,6.88,14.995,63.08,78.93,64,10.0,0.0,22.0,-1.3599999999999994,10.32,78.733,63.933,8.8,63
1978-04-24,62.95,79.82,66,0,0.0,27.6,16.48,22.04,63.08,78.93,64,10.0,0.0,17.6,7.6,12.600000000000001,78.733,63.933,9.2,63
1978-04-25,62.95,79.82,66,0,0.0,56.18,7.2,31.69,63.08,78.93,64,10.0,0.0,66.55,-24.79,20.88,78.733,63.933,12.5,63
1978-04-26,62.95,79.82,66,18,0.0,54.68,10.16,32.42,63.08,78.93,64,41.0,0.0,27.72192996742671,5.597027687296418,16.8,78.733,63.933,12.8,63
1978-05-01,62.95,79.82,66,0,0.0,54.36,11.76,33.06,63.08,78.93,64,0.0,0.0,67.54,12.35,39.945,78.733,63.933,15.3,63
1978-05-10,62.95,79.82,66,93,0.0,54.14,11.04,32.59,63.08,78.93,64,0.0,0.0,28.08192996742671,5.957027687296417,17.16,78.733,63.933,13.5,63
1978-05-16,62.95,79.82,66,0,0.0,34.88,13.04,23.96,63.08,78.93,64,0.0,0.0,35.2,17.1,26.150000000000002,78.733,63.933,22.2,63
1978-05-19,62.95,79.82,66,0,0.0,28.25,12.0,20.125,63.08,78.93,64,0.0,0.0,26.4,15.2,20.799999999999997,78.733,63.933,16.2,63
1978-06-07,62.95,79.82,66,0,0.0,27.5,12.08,19.79,63.08,78.93,64,0.0,0.0,30.15,14.25,22.2,78.733,63.933,19.3,63
1978-06-15,62.95,79.82,66,0,0.0,35.42,13.2,24.310000000000002,63.08,78.93,64,0.0,0.0,73.75999999999999,35.2,54.48,78.733,63.933,22.5,63
1978-06-17,62.95,79.82,66,0,0.0,40.34,12.64,26.490000000000002,63.08,78.93,64,0.0,0.0,39.6,16.15,27.875,78.733,63.933,25.4,63
1978-06-27,62.95,79.82,66,0,0.0,31.78,15.44,23.61,63.08,78.93,64,0.0,0.0,34.1,17.1,25.6,78.733,63.933,24.0,63
1978-06-28,62.95,79.82,66,0,0.0,56.5,38.16,47.33,63.08,78.93,64,0.0,0.0,35.2,18.05,26.625,78.733,63.933,25.0,63
1978-07-08,62.95,79.82,66,0,0.0,33.17,15.76,24.465,63.08,78.93,64,0.0,0.0,35.2,19.0,27.1,78.733,63.933,26.8,63
1978-07-15,62.95,79.82,66,0,0.0,40.77,18.4,29.585,63.08,78.93,64,0.0,0.0,40.7,21.85,31.275000000000002,78.733,63.933,28.6,63
1978-07-16,62.95,79.82,66,0,0.0,40.87,18.8,29.835,63.08,78.93,64,0.0,0.0,42.9,34.38,38.64,78.733,63.933,29.7,63
1978-07-18,62.95,79.82,66,0,0.0,36.59,16.24,26.415,63.08,78.93,64,0.0,0.0,36.3,32.10000000000001,34.2,78.733,63.933,28.2,63
1978-07-26,62.95,79.82,66,0,0.0,39.38,16.72,28.05,63.08,78.93,64,0.0,0.0,40.7,22.419999999999995,31.56,78.733,63.933,28.0,63
1978-07-27,62.95,79.82,66,0,0.0,40.45,17.04,28.745,63.08,78.93,64,0.0,0.0,50.35,41.8,46.075,78.733,63.933,28.4,63
1978-07-30,62.95,79.82,66,0,0.0,32.21,15.28,23.745,63.08,78.93,64,0.0,0.0,34.1,16.299999999999997,25.2,78.733,63.933,24.0,63
1978-08-03,62.95,79.82,66,0,0.0,29.96,10.16,20.060000000000002,63.08,78.93,64,0.0,0.0,37.089999999999996,12.35,24.72,78.733,63.933,22.7,63
1978-08-05,62.95,79.82,66,0,0.0,35.95,12.56,24.255000000000003,63.08,78.93,64,0.0,0.0,37.4,15.275097719869702,26.478070032573285,78.733,63.933,25.6,63
1978-08-07,62.95,79.82,66,0,0.0,38.2,12.16,25.18,63.08,78.93,64,0.0,0.0,76.88,35.2,56.04,78.733,63.933,25.7,63
1978-08-09,62.95,79.82,66,0,0.0,37.13,15.6,26.365000000000002,63.08,78.93,64,0.0,0.0,38.5,32.78,35.64,78.733,63.933,27.7,63
1978-08-13,62.95,79.82,66,0,0.0,38.63,14.48,26.555,63.08,78.93,64,0.0,3.94,76.34,-8.659999999999997,33.84,78.733,63.933,26.8,63
1978-08-14,62.95,79.82,66,0,0.0,39.59,13.76,26.675,63.08,78.93,64,0.0,0.0,41.8,25.400000000000006,33.6,78.733,63.933,26.8,63
1978-08-16,62.95,79.82,66,0,0.0,34.45,14.64,24.545,63.08,78.93,64,0.0,0.0,87.34,34.1,60.72,78.733,63.933,25.6,63
1978-08-21,62.95,79.82,66,0,0.0,26.54,8.08,17.31,63.08,78.93,64,0.0,0.0,29.641929967426712,7.517027687296416,18.72,78.733,63.933,20.2,63
1978-08-23,62.95,79.82,66,0,0.0,25.47,6.8,16.134999999999998,63.08,78.93,64,0.0,2.96,32.03,10.45,21.240000000000002,78.733,63.933,20.0,63
1978-08-26,62.95,79.82,66,0,0.0,30.82,7.36,19.09,63.08,78.93,64,0.0,0.0,31.9,17.060000000000002,24.48,78.733,63.933,21.3,63
1978-08-29,62.95,79.82,66,0,0.0,30.39,10.16,20.275,63.08,78.93,64,0.0,2.27,30.8,12.35,21.575,78.733,63.933,21.5,63
1978-09-01,62.95,79.82,66,0,0.0,33.71,10.48,22.095,63.08,78.93,64,0.0,0.0,37.08192996742671,14.957027687296417,26.16,78.733,63.933,23.8,63
1978-09-02,62.95,79.82,66,0,0.0,31.67,11.04,21.355,63.08,78.93,64,0.0,0.0,33.0,14.25,23.625,78.733,63.933,23.2,63
1978-09-08,62.95,79.82,66,0,3.6,35.42,9.76,22.59,63.08,78.93,64,0.0,0.0,43.31,10.45,26.880000000000003,78.733,63.933,21.3,63
1978-09-11,62.95,79.82,66,0,0.0,74.15,11.68,42.915000000000006,63.08,78.93,64,0.0,0.0,33.0,13.3,23.15,78.733,63.933,20.5,63
1978-09-12,62.95,79.82,66,0,0.0,37.24,9.92,23.580000000000002,63.08,78.93,64,0.0,0.0,37.4,13.3,25.35,78.733,63.933,21.9,63
1978-09-13,62.95,79.82,66,0,0.0,36.17,12.48,24.325000000000003,63.08,78.93,64,0.0,0.0,37.80192996742671,15.677027687296416,26.88,78.733,63.933,23.3,63
1978-09-17,62.95,79.82,66,0,0.0,27.82,6.96,17.39,63.08,78.93,64,0.0,0.0,32.97,8.55,20.759999999999998,78.733,63.933,18.8,63
1978-09-19,62.95,79.82,66,0,0.0,34.78,7.6,21.19,63.08,78.93,64,0.0,0.0,34.1,11.4,22.75,78.733,63.933,24.0,63
1978-09-20,62.95,79.82,66,0,0.0,30.6,9.52,20.060000000000002,63.08,78.93,64,0.0,0.0,54.78,-3.4200000000000017,25.68,78.733,63.933,21.2,63
1978-09-21,62.95,79.82,66,0,0.0,32.88,32.74,32.81,63.08,78.93,64,0.0,0.0,31.9,14.25,23.075,78.733,63.933,22.3,63
1978-09-23,62.95,79.82,66,0,0.0,37.24,10.08,23.66,63.08,78.93,64,0.0,0.0,37.4,19.72,28.56,78.733,63.933,24.3,63
1978-09-24,62.95,79.82,66,0,0.0,38.31,13.52,25.915,63.08,78.93,64,0.0,0.0,38.5,15.2,26.85,78.733,63.933,21.6,63
1978-09-25,62.95,79.82,66,0,0.0,30.71,12.96,21.835,63.08,78.93,64,0.0,0.0,31.9,16.58,24.24,78.733,63.933,20.6,63
1978-09-26,62.95,79.82,66,0,0.0,23.22,10.16,16.689999999999998,63.08,78.93,64,0.0,0.0,25.3,3.175097719869706,14.378070032573289,78.733,63.933,15.8,63
1978-09-27,62.95,79.82,66,0,0.0,26.22,6.64,16.43,63.08,78.93,64,0.0,0.0,27.5,16.18,21.84,78.733,63.933,16.8,63
1978-09-28,62.95,79.82,66,0,0.0,22.04,6.8,14.42,63.08,78.93,64,0.0,2.89,23.1,6.65,14.875,78.733,63.933,13.5,63
1978-09-29,62.95,79.82,66,0,0.0,21.61,4.32,12.965,63.08,78.93,64,0.0,0.0,53.68,5.7,29.69,78.733,63.933,13.2,63
1978-09-30,62.95,79.82,66,0,0.0,24.61,3.12,13.865,63.08,78.93,64,0.0,0.0,29.7,3.8,16.75,78.733,63.933,13.8,63
1978-10-02,62.95,79.82,66,0,0.0,24.4,10.24,17.32,63.08,78.93,64,0.0,0.0,23.1,12.420000000000002,17.76,78.733,63.933,13.4,63
1978-10-03,62.95,79.82,66,0,0.0,19.37,2.24,10.805,63.08,78.93,64,0.0,3.69,19.8,7.6,13.7,78.733,63.933,12.0,63
1978-10-06,62.95,79.82,66,0,0.0,17.12,-2.16,7.48,63.08,78.93,64,0.0,0.0,16.5,2.219999999999999,9.36,78.733,63.933,9.4,63
1978-10-07,62.95,79.82,66,0,2.9,23.01,-1.84,10.585,63.08,78.93,64,0.0,0.0,23.1,3.7799999999999976,13.44,78.733,63.933,9.8,63
1978-10-10,62.95,79.82,66,0,0.0,14.87,2.4,8.635,63.08,78.93,64,0.0,0.0,14.3,1.9,8.1,78.733,63.933,5.5,63
1978-10-11,62.95,79.82,66,0,0.0,16.69,-1.2,7.745000000000001,63.08,78.93,64,0.0,0.0,91.35999999999999,17.6,54.47999999999999,78.733,63.933,9.0,63
1978-10-14,62.95,79.82,66,40,0.0,31.52,14.77,23.145,63.08,78.93,64,0.0,2.07,44.11,-26.83,8.64,78.733,63.933,8.2,63
1978-10-15,62.95,79.82,66,0,0.0,19.04,18.3,18.67,63.08,78.93,64,0.0,0.0,93.86,18.7,56.28,78.733,63.933,10.5,63
1978-10-16,62.95,79.82,66,0,0.0,21.51,3.6,12.555000000000001,63.08,78.93,64,0.0,0.0,22.0,3.8,12.9,78.733,63.933,9.5,63
1978-10-17,62.95,79.82,66,0,0.0,26.11,5.12,15.615,63.08,78.93,64,0.0,0.0,26.4,11.520000000000003,18.96,78.733,63.933,12.4,63
1978-10-20,62.95,79.82,66,0,0.0,14.98,-2.56,6.21,63.08,78.93,64,0.0,0.0,15.4,-1.9,6.75,78.733,63.933,5.2,63
1978-10-23,62.95,79.82,66,8,0.0,25.68,4.88,15.28,63.08,78.93,64,0.0,0.0,67.87,8.55,38.21,78.733,63.933,14.0,63
1978-10-25,62.95,79.82,66,0,0.0,16.26,5.6,10.93,63.08,78.93,64,0.0,2.99,53.02,-34.300000000000004,9.36,78.733,63.933,10.5,63
1978-10-26,62.95,79.82,66,0,0.0,16.05,1.28,8.665000000000001,63.08,78.93,64,0.0,0.0,29.521929967426715,7.3970276872964185,18.6,78.733,63.933,9.0,63
1978-10-27,62.95,79.82,66,0,0.0,17.87,0.08,8.975,63.08,78.93,64,0.0,3.48,46.86,24.735097719869703,35.938070032573286,78.733,63.933,8.0,63
1978-10-28,62.95,79.82,66,0,2.19,22.26,-0.88,10.690000000000001,63.08,78.93,64,0.0,0.0,23.1,1.9,12.5,78.733,63.933,10.3,63
1978-10-30,62.95,79.82,66,0,0.0,36.96,23.65,30.305,63.08,78.93,64,0.0,0.0,100.44,19.8,60.12,78.733,63.933,11.3,63
1978-11-01,62.95,79.82,66,29,0.0,17.87,6.56,12.215,63.08,78.93,64,20.0,0.0,14.3,8.02,11.16,78.733,63.933,8.5,63
1978-11-05,62.95,79.82,66,0,0.0,10.06,-1.84,4.11,63.08,78.93,64,20.0,0.0,40.81,-0.95,19.93,78.733,63.933,4.0,63
1978-11-06,62.95,79.82,66,0,3.01,11.98,0.32,6.15,63.08,78.93,64,0.0,0.0,12.1,8.06,10.08,78.733,63.933,6.5,63
1978-11-10,62.95,79.82,66,0,0.0,5.14,-5.52,-0.18999999999999995,63.08,78.93,64,0.0,0.0,5.5,-1.6600000000000001,1.92,78.733,63.933,0.3,63
1978-11-11,62.95,79.82,66,0,0.0,11.24,0.32,5.78,63.08,78.93,64,0.0,0.0,9.9,0.95,5.425,78.733,63.933,3.0,63
1978-11-12,62.95,79.82,66,0,0.0,7.28,1.68,4.48,63.08,78.93,64,0.0,0.0,8.66,1.9,5.28,78.733,63.933,2.4,63
1978-11-15,62.95,79.82,66,0,0.0,10.7,-1.84,4.43,63.08,78.93,64,0.0,3.68,7.7,-4.82,1.44,78.733,63.933,2.5,63
1978-11-16,62.95,79.82,66,0,0.0,11.34,-4.8,3.27,63.08,78.93,64,0.0,0.0,16.52,-3.8,6.359999999999999,78.733,63.933,4.2,63
1978-11-19,62.95,79.82,66,0,0.0,7.06,0.64,3.8499999999999996,63.08,78.93,64,0.0,0.0,8.8,-13.324902280130294,-2.121929967426711,78.733,63.933,3.5,63
1978-11-20,62.95,79.82,66,41,0.0,6.42,0.88,3.65,63.08,78.93,64,0.0,0.0,14.761929967426711,-7.362972312703583,3.84,78.733,63.933,3.6,63
1978-11-22,62.95,79.82,66,4,0.0,52.32,5.36,28.84,63.08,78.93,64,0.0,0.0,15.18,5.7,10.44,78.733,63.933,6.0,63
1978-11-23,62.95,79.82,66,0,0.0,8.13,2.96,5.545,63.08,78.93,64,0.0,0.0,8.8,-1.6000000000000005,3.6,78.733,63.933,3.6,63
1978-11-25,62.95,79.82,66,0,0.0,31.14,1.44,16.29,63.08,78.93,64,0.0,0.0,7.970000000000001,4.75,6.36,78.733,63.933,3.2,63
1978-11-27,62.95,79.82,66,0,0.0,9.63,-3.6,3.0150000000000006,63.08,78.93,64,0.0,0.0,6.6,-3.8,1.4,78.733,63.933,2.0,63
1978-11-28,62.95,79.82,66,0,0.0,7.49,-3.04,2.225,63.08,78.93,64,0.0,0.0,30.4,7.7,19.05,78.733,63.933,1.8,63
1978-11-29,62.95,79.82,66,0,0.0,5.56,-1.36,2.0999999999999996,63.08,78.93,64,0.0,0.0,5.5,-5.5,0.0,78.733,63.933,1.8,63
1978-11-30,62.95,79.82,66,0,2.38,8.56,-3.84,2.3600000000000003,63.08,78.93,64,0.0,0.0,9.8,-3.8,3.0000000000000004,78.733,63.933,0.3,63
1978-12-02,62.95,79.82,66,0,0.0,15.52,0.48,8.0,63.08,78.93,64,0.0,0.0,15.4,3.8,9.6,78.733,63.933,6.2,63
1978-12-03,62.95,79.82,66,0,0.0,8.56,2.88,5.720000000000001,63.08,78.93,64,0.0,0.0,11.0,1.9600000000000009,6.48,78.733,63.933,3.8,63
1978-12-04,62.95,79.82,66,0,0.0,9.1,-0.32,4.39,63.08,78.93,64,0.0,0.0,8.8,-1.6000000000000005,3.6,78.733,63.933,2.6,63
1978-12-05,62.95,79.82,66,52,0.0,6.63,0.88,3.755,63.08,78.93,64,0.0,0.0,5.5,3.380000000000001,4.44,78.733,63.933,3.4,63
1978-12-07,62.95,79.82,66,0,0.0,9.63,2.16,5.8950000000000005,63.08,78.93,64,0.0,0.0,12.1,6.380000000000001,9.24,78.733,63.933,6.0,63
1978-12-08,62.95,79.82,66,0,0.0,8.24,3.68,5.96,63.08,78.93,64,0.0,0.0,8.8,1.2799999999999994,5.04,78.733,63.933,1.8,63
