DATE,LATITUDE_A,LONGITUDE_A,ELEVATION_A,PRCP_A,SNWD_A,tmax_A,tmin_A,Tavg_A,LATITUDE_B,LONGITUDE_B,ELEVATION_B,PRCP_B,SNWD_B,tmax_b,tmin_b,Tavg_B,LONGITUDE,LATITUDE,TAVG,ELEVATION
1977-11-28,63.88,77.52,128,0.0,3.76,4.8,0.0,2.4,62.95,79.82,66,0,0.0,7.92,-2.8,2.56,78.733,63.933,1.0,63
1977-11-29,63.88,77.52,128,0.0,0.0,12.1,1.72,6.91,62.95,79.82,66,0,2.09,11.77,-1.28,5.245,78.733,63.933,5.8,63
1977-11-30,63.88,77.52,128,0.0,0.0,8.8,-10.995650080256821,-1.1614365971107539,62.95,79.82,66,0,0.0,12.84,0.24,6.54,78.733,63.933,4.7,63
1977-12-03,63.88,77.52,128,0.0,0.0,6.6,-10.68,-2.04,62.95,79.82,66,0,0.0,4.71,-0.48,2.115,78.733,63.933,2.2,63
1977-12-08,63.88,77.52,128,0.0,0.0,2.2,-12.280000000000001,-5.040000000000001,62.95,79.82,66,0,0.0,5.56,-2.32,1.6199999999999999,78.733,63.933,-1.0,63
1977-12-11,63.88,77.52,128,0.0,0.0,28.38,0.0,14.19,62.95,79.82,66,13,3.44,2.35,-1.6,0.375,78.733,63.933,-1.6,63
1977-12-15,63.88,77.52,128,0.0,0.0,-2.2,-5.72,-3.96,62.95,79.82,66,0,0.0,-2.14,-9.2,-5.67,78.733,63.933,-3.7,63
1977-12-18,63.88,77.52,128,0.0,2.62,5.521436597110754,-14.274213483146067,-4.44,62.95,79.82,66,15,0.0,2.89,-2.4,0.2450000000000001,78.733,63.933,-2.0,63
1977-12-19,63.88,77.52,128,0.0,0.0,-0.2599999999999998,-4.3,-2.28,62.95,79.82,66,0,0.0,1.71,-2.72,-0.5050000000000001,78.733,63.933,-1.5,63
1977-12-20,63.88,77.52,128,0.0,0.0,-2.2,-7.88,-5.04,62.95,79.82,66,0,0.0,21.68,0.32,11.0,78.733,63.933,-3.8,63
1977-12-21,63.88,77.52,128,0.0,0.0,67.72,-2.2,32.76,62.95,79.82,66,0,0.0,1.5,-5.6,-2.05,78.733,63.933,-3.8,63
1977-12-23,63.88,77.52,128,0.0,0.0,2.1614365971107548,-17.634213483146066,-7.8,62.95,79.82,66,0,0.0,1.5,-1.92,-0.20999999999999996,78.733,63.933,-2.6,63
1977-12-24,63.88,77.52,128,0.0,0.0,-7.7,-19.18,-13.44,62.95,79.82,66,15,0.0,-0.54,-6.16,-3.35,78.733,63.933,-8.5,63
1977-12-26,63.88,77.52,128,0.0,0.0,0.0,-13.44,-6.72,62.95,79.82,66,0,0.0,1.93,-9.76,-3.915,78.733,63.933,-5.2,63
1977-12-27,63.88,77.52,128,0.0,0.0,4.441436597110755,-15.354213483146067,-5.52,62.95,79.82,66,0,0.0,4.39,-8.48,-2.0450000000000004,78.733,63.933,-1.6,63
1977-12-29,63.88,77.52,128,0.0,0.0,39.82,-6.02,16.9,62.95,79.82,66,0,0.0,2.35,-7.6,-2.625,78.733,63.933,-3.0,63
1978-01-04,63.88,77.52,128,0.0,0.0,-1.1,-4.18,-2.6399999999999997,62.95,79.82,66,0,0.0,1.6,-2.08,-0.24,78.733,63.933,-2.3,63
1978-01-08,63.88,77.52,128,0.0,0.0,-1.1,-20.89565008025682,-11.061436597110754,62.95,79.82,66,0,0.0,2.78,-1.44,0.6699999999999999,78.733,63.933,-0.8,63
1978-01-09,63.88,77.52,128,0.0,0.0,-1.1,-20.89565008025682,-11.061436597110754,62.95,79.82,66,0,0.0,0.86,-1.76,-0.45,78.733,63.933,-1.0,63
1978-01-11,63.88,77.52,128,10.0,2.81,-5.5,-9.46,-7.48,62.95,79.82,66,7,0.0,-1.07,-7.12,-4.095,78.733,63.933,-5.8,63
1978-01-12,63.88,77.52,128,10.0,0.0,-7.7,-9.46,-8.58,62.95,79.82,66,3,0.0,25.47,-6.48,9.495,78.733,63.933,-5.3,63
1978-01-13,63.88,77.52,128,10.0,0.0,-9.46,-9.9,-9.68,62.95,79.82,66,3,0.0,-3.21,-4.8,-4.005,78.733,63.933,-4.5,63
1978-01-15,63.88,77.52,128,10.0,0.0,-9.46,-12.14,-10.8,62.95,79.82,66,0,0.0,0.0,-7.92,-3.96,78.733,63.933,-5.8,63
1978-01-16,63.88,77.52,128,0.0,0.0,-6.6,-11.18,-8.89,62.95,79.82,66,0,0.0,28.89,-9.28,9.805,78.733,63.933,-7.2,63
1978-01-18,63.88,77.52,128,0.0,0.0,-3.3,-10.14,-6.720000000000001,62.95,79.82,66,0,0.0,-0.86,-8.72,-4.79,78.733,63.933,-5.7,63
1978-01-24,63.88,77.52,128,0.0,0.0,-8.398563402889245,-28.194213483146065,-18.36,62.95,79.82,66,0,0.0,-6.42,-10.16,-8.29,78.733,63.933,-11.5,63
1978-01-25,63.88,77.52,128,0.0,3.8,-5.278563402889246,-25.074213483146067,-15.24,62.95,79.82,66,0,2.26,-6.42,-12.4,-9.41,78.733,63.933,-12.5,63
1978-01-27,63.88,77.52,128,0.0,0.0,8.6,-11.0,-1.2000000000000002,62.95,79.82,66,0,0.0,-4.28,-9.28,-6.779999999999999,78.733,63.933,-11.0,63
1978-01-28,63.88,77.52,128,0.0,2.18,-11.0,-18.06,-14.53,62.95,79.82,66,0,0.0,-4.28,-12.24,-8.26,78.733,63.933,-11.3,63
1978-01-29,63.88,77.52,128,0.0,0.0,-4.4,-12.04,-8.219999999999999,62.95,79.82,66,0,0.0,-2.25,-10.88,-6.565,78.733,63.933,-7.2,63
1978-01-30,63.88,77.52,128,0.0,0.0,-4.4,-13.839999999999998,-9.12,62.95,79.82,66,0,0.0,-5.35,-9.44,-7.395,78.733,63.933,-6.4,63
1978-01-31,63.88,77.52,128,0.0,0.0,-7.7,-13.76,-10.73,62.95,79.82,66,0,0.0,-4.28,-11.68,-7.98,78.733,63.933,-9.8,63
1978-02-03,63.88,77.52,128,0.0,0.0,-12.1,-31.89565008025682,-22.061436597110756,62.95,79.82,66,0,2.93,15.62,-13.68,0.9699999999999998,78.733,63.933,-11.4,63
1978-02-05,63.88,77.52,128,0.0,0.0,6.45,-55.17,-24.36,62.95,79.82,66,0,0.0,-7.7,-16.24,-11.969999999999999,78.733,63.933,-14.7,63
1978-02-06,63.88,77.52,128,0.0,0.0,-16.5,-33.9,-25.2,62.95,79.82,66,0,2.24,-11.02,-17.52,-14.27,78.733,63.933,-17.8,63
1978-02-08,63.88,77.52,128,0.0,0.0,-10.438563402889244,-30.234213483146064,-20.4,62.95,79.82,66,0,0.0,-7.49,-15.6,-11.545,78.733,63.933,-15.7,63
1978-02-14,63.88,77.52,128,0.0,0.0,-5.5,-17.2,-11.35,62.95,79.82,66,0,0.0,1.82,-10.8,-4.49,78.733,63.933,-11.0,63
1978-02-17,63.88,77.52,128,0.0,0.0,13.2,-5.279999999999999,3.96,62.95,79.82,66,0,0.0,13.8,-1.92,5.94,78.733,63.933,3.4,63
1978-02-19,63.88,77.52,128,0.0,0.0,64.94,-0.86,32.04,62.95,79.82,66,0,0.0,9.1,1.04,5.07,78.733,63.933,0.4,63
1978-02-20,63.88,77.52,128,0.0,0.0,4.4,-1.2800000000000002,1.56,62.95,79.82,66,0,0.0,9.31,-2.0,3.6550000000000002,78.733,63.933,-0.1,63
1978-02-22,63.88,77.52,128,0.0,0.0,3.3,-10.5,-3.6,62.95,79.82,66,0,0.0,11.02,0.08,5.55,78.733,63.933,-1.6,63
1978-02-23,63.88,77.52,128,0.0,3.77,-2.2,-10.280000000000001,-6.24,62.95,79.82,66,24,0.0,28.46,-4.72,11.870000000000001,78.733,63.933,-4.0,63
1978-02-25,63.88,77.52,128,0.0,0.0,-3.3,-23.095650080256824,-13.261436597110755,62.95,79.82,66,5,2.09,2.14,-6.08,-1.97,78.733,63.933,-4.2,63
1978-02-27,63.88,77.52,128,0.0,0.0,-2.2785634028892456,-22.074213483146067,-12.24,62.95,79.82,66,3,0.0,-1.5,-8.16,-4.83,78.733,63.933,-9.8,63
1978-02-28,63.88,77.52,128,0.0,0.0,-2.2,-16.52,-9.36,62.95,79.82,66,0,0.0,0.0,-9.44,-4.72,78.733,63.933,-6.8,63
1978-03-02,63.88,77.52,128,0.0,0.0,-1.1,-8.6,-4.85,62.95,79.82,66,0,0.0,1.07,-8.56,-3.745,78.733,63.933,-6.6,63
1978-03-04,63.88,77.52,128,0.0,0.0,3.3,-19.62,-8.16,62.95,79.82,66,0,0.0,29.21,-3.76,12.725000000000001,78.733,63.933,-6.6,63
1978-03-05,63.88,77.52,128,0.0,0.0,4.4,-9.46,-2.5300000000000002,62.95,79.82,66,0,0.0,47.72,-8.16,19.78,78.733,63.933,-6.4,63
1978-03-06,63.88,77.52,128,0.0,0.0,5.5,-9.46,-1.9800000000000004,62.95,79.82,66,0,0.0,10.49,-4.72,2.8850000000000002,78.733,63.933,-4.5,63
1978-03-15,63.88,77.52,128,0.0,0.0,5.5,0.0,-1.9800000000000004,62.95,79.82,66,0,0.0,5.78,-2.72,1.53,78.733,63.933,1.2,63
1978-03-17,63.88,77.52,128,0.0,0.0,56.800000000000004,4.4,30.6,62.95,79.82,66,10,0.0,7.7,-4.4,1.65,78.733,63.933,-0.7,63
1978-03-18,63.88,77.52,128,0.0,0.0,5.5,-3.8200000000000003,0.8399999999999999,62.95,79.82,66,0,0.0,8.67,-1.6,3.535,78.733,63.933,-1.0,63
1978-03-19,63.88,77.52,128,0.0,0.0,11.521436597110755,-8.274213483146067,1.56,62.95,79.82,66,0,0.0,10.38,-2.56,3.91,78.733,63.933,-1.7,63
1978-03-20,63.88,77.52,128,0.0,0.0,11.881436597110755,-7.914213483146067,1.92,62.95,79.82,66,0,0.0,35.63,-3.6,16.015,78.733,63.933,-2.3,63
1978-03-21,63.88,77.52,128,0.0,0.0,9.9,-3.66,3.12,62.95,79.82,66,0,0.0,10.91,-1.68,4.615,78.733,63.933,1.7,63
1978-03-22,63.88,77.52,128,0.0,0.0,13.2,-6.5956500802568225,3.2385634028892447,62.95,79.82,66,0,0.0,16.8,-1.6,7.6000000000000005,78.733,63.933,1.4,63
1978-03-24,63.88,77.52,128,0.0,0.0,16.5,0.0,8.25,62.95,79.82,66,0,0.0,18.94,0.88,9.91,78.733,63.933,2.8,63
1978-03-25,63.88,77.52,128,0.0,0.0,15.4,1.8800000000000008,8.64,62.95,79.82,66,0,2.87,21.4,1.92,11.66,78.733,63.933,2.3,63
1978-03-29,63.88,77.52,128,0.0,0.0,17.6,1.1199999999999974,9.36,62.95,79.82,66,0,0.0,23.54,2.0,12.77,78.733,63.933,2.3,63
1978-03-30,63.88,77.52,128,0.0,0.0,18.7,5.780000000000001,12.24,62.95,79.82,66,0,0.0,22.9,1.68,12.29,78.733,63.933,1.3,63
1978-03-31,63.88,77.52,128,0.0,0.0,20.9,0.0,10.45,62.95,79.82,66,0,0.0,54.89,3.04,28.965,78.733,63.933,3.6,63
1978-04-01,63.88,77.52,128,0.0,0.0,20.9,-0.5,10.2,62.95,79.82,66,0,0.0,25.47,3.6,14.535,78.733,63.933,2.0,63
1978-04-02,63.88,77.52,128,0.0,0.0,23.1,9.299999999999997,16.2,62.95,79.82,66,0,0.0,23.65,4.0,13.825,78.733,63.933,0.8,63
1978-04-05,63.88,77.52,128,0.0,0.0,20.9,4.3,12.6,62.95,79.82,66,0,0.0,23.33,4.96,14.145,78.733,63.933,5.0,63
1978-04-06,63.88,77.52,128,0.0,0.0,30.121436597110755,10.325786516853933,20.16,62.95,79.82,66,0,3.23,70.19,6.8,38.495,78.733,63.933,14.3,63
1978-04-07,63.88,77.52,128,0.0,2.86,23.4,5.16,14.28,62.95,79.82,66,34,0.0,25.68,8.4,17.04,78.733,63.933,11.2,63
1978-04-08,63.88,77.52,128,0.0,0.0,11.0,4.119999999999999,7.56,62.95,79.82,66,24,0.0,16.8,5.92,11.36,78.733,63.933,8.2,63
1978-04-09,63.88,77.52,128,0.0,0.0,26.06,16.5,21.28,62.95,79.82,66,0,0.0,20.33,2.4,11.364999999999998,78.733,63.933,6.8,63
1978-04-10,63.88,77.52,128,0.0,0.0,71.68,17.6,44.64,62.95,79.82,66,0,0.0,32.21,9.68,20.945,78.733,63.933,7.4,63
1978-04-11,63.88,77.52,128,0.0,0.0,13.2,0.4800000000000004,6.84,62.95,79.82,66,0,0.0,17.33,4.08,10.704999999999998,78.733,63.933,6.2,63
1978-04-12,63.88,77.52,128,0.0,0.0,18.4,-3.9999999999999982,7.2,62.95,79.82,66,0,0.0,14.55,-0.72,6.915,78.733,63.933,5.5,63
1978-04-13,63.88,77.52,128,0.0,0.0,13.2,-0.86,6.17,62.95,79.82,66,0,0.0,16.91,3.52,10.215,78.733,63.933,6.2,63
1978-04-14,63.88,77.52,128,0.0,2.07,15.4,8.6,12.0,62.95,79.82,66,0,0.0,21.83,5.76,13.794999999999998,78.733,63.933,6.6,63
1978-04-16,63.88,77.52,128,41.0,0.0,12.1,6.88,9.49,62.95,79.82,66,105,0.0,11.24,4.64,7.9399999999999995,78.733,63.933,6.5,63
1978-04-17,63.88,77.52,128,41.0,0.0,19.8,4.3,12.05,62.95,79.82,66,0,0.0,15.52,3.76,9.64,78.733,63.933,9.7,63
1978-04-18,63.88,77.52,128,41.0,0.0,24.2,5.16,14.68,62.95,79.82,66,0,0.0,23.33,5.2,14.264999999999999,78.733,63.933,12.0,63
1978-04-21,63.88,77.52,128,41.0,0.0,16.5,1.7399999999999984,9.12,62.95,79.82,66,12,2.92,23.11,6.88,14.995,78.733,63.933,8.8,63
1978-04-24,63.88,77.52,128,41.0,0.0,18.7,-1.0956500802568225,8.738563402889245,62.95,79.82,66,0,0.0,27.6,16.48,22.04,78.733,63.933,9.2,63
1978-04-25,63.88,77.52,128,0.0,0.0,19.8,10.919999999999998,15.36,62.95,79.82,66,0,0.0,56.18,7.2,31.69,78.733,63.933,12.5,63
1978-04-26,63.88,77.52,128,119.0,0.0,15.4,10.520000000000001,12.96,62.95,79.82,66,18,0.0,54.68,10.16,32.42,78.733,63.933,12.8,63
1978-05-01,63.88,77.52,128,0.0,0.0,26.4,7.74,17.07,62.95,79.82,66,0,0.0,54.36,11.76,33.06,78.733,63.933,15.3,63
1978-05-10,63.88,77.52,128,0.0,0.0,19.8,13.319999999999997,16.56,62.95,79.82,66,93,0.0,54.14,11.04,32.59,78.733,63.933,13.5,63
1978-05-16,63.88,77.52,128,0.0,0.0,34.1,31.48,32.79,62.95,79.82,66,0,0.0,34.88,13.04,23.96,78.733,63.933,22.2,63
1978-05-19,63.88,77.52,128,0.0,0.0,23.1,3.3043499197431796,13.138563402889247,62.95,79.82,66,0,0.0,28.25,12.0,20.125,78.733,63.933,16.2,63
1978-06-07,63.88,77.52,128,0.0,0.0,29.41,16.91,23.16,62.95,79.82,66,0,0.0,27.5,12.08,19.79,78.733,63.933,19.3,63
1978-06-15,63.88,77.52,128,0.0,0.0,35.2,24.559999999999995,29.88,62.95,79.82,66,0,0.0,35.42,13.2,24.310000000000002,78.733,63.933,22.5,63
1978-06-17,63.88,77.52,128,0.0,2.17,45.961436597110755,26.165786516853935,36.0,62.95,79.82,66,0,0.0,40.34,12.64,26.490000000000002,78.733,63.933,25.4,63
1978-06-27,63.88,77.52,128,0.0,0.0,100.82,31.9,66.36,62.95,79.82,66,0,0.0,31.78,15.44,23.61,78.733,63.933,24.0,63
1978-06-28,63.88,77.52,128,0.0,0.0,35.2,15.48,25.340000000000003,62.95,79.82,66,0,0.0,56.5,38.16,47.33,78.733,63.933,25.0,63
1978-07-08,63.88,77.52,128,0.0,0.0,36.3,27.300000000000004,31.8,62.95,79.82,66,0,0.0,33.17,15.76,24.465,78.733,63.933,26.8,63
1978-07-15,63.88,77.52,128,0.0,0.0,53.31999999999999,18.92,36.12,62.95,79.82,66,0,0.0,40.77,18.4,29.585,78.733,63.933,28.6,63
1978-07-16,63.88,77.52,128,0.0,0.0,46.2,18.06,32.13,62.95,79.82,66,0,0.0,40.87,18.8,29.835,78.733,63.933,29.7,63
1978-07-18,63.88,77.52,128,0.0,0.0,40.7,36.81999999999999,38.76,62.95,79.82,66,0,0.0,36.59,16.24,26.415,78.733,63.933,28.2,63
1978-07-26,63.88,77.52,128,0.0,2.94,47.82,40.7,44.260000000000005,62.95,79.82,66,0,0.0,39.38,16.72,28.05,78.733,63.933,28.0,63
1978-07-27,63.88,77.52,128,0.0,0.0,42.9,26.699999999999996,34.8,62.95,79.82,66,0,0.0,40.45,17.04,28.745,78.733,63.933,28.4,63
1978-07-30,63.88,77.52,128,0.0,0.0,41.78,14.62,28.2,62.95,79.82,66,0,0.0,32.21,15.28,23.745,78.733,63.933,24.0,63
1978-08-03,63.88,77.52,128,0.0,0.0,31.9,10.32,21.11,62.95,79.82,66,0,0.0,29.96,10.16,20.060000000000002,78.733,63.933,22.7,63
1978-08-05,63.88,77.52,128,0.0,2.93,37.4,18.759999999999998,28.08,62.95,79.82,66,0,0.0,35.95,12.56,24.255000000000003,78.733,63.933,25.6,63
1978-08-07,63.88,77.52,128,0.0,0.0,77.28143659711074,57.48578651685393,67.32,62.95,79.82,66,0,0.0,38.2,12.16,25.18,78.733,63.933,25.7,63
1978-08-09,63.88,77.52,128,0.0,0.0,38.919999999999995,37.4,38.16,62.95,79.82,66,0,0.0,37.13,15.6,26.365000000000002,78.733,63.933,27.7,63
1978-08-13,63.88,77.52,128,0.0,0.0,38.919999999999995,37.4,38.16,62.95,79.82,66,0,0.0,38.63,14.48,26.555,78.733,63.933,26.8,63
1978-08-14,63.88,77.52,128,0.0,0.0,42.9,39.22,41.06,62.95,79.82,66,0,0.0,39.59,13.76,26.675,78.733,63.933,26.8,63
1978-08-16,63.88,77.52,128,0.0,0.0,33.0,13.204349919743178,23.038563402889245,62.95,79.82,66,0,0.0,34.45,14.64,24.545,78.733,63.933,25.6,63
1978-08-21,63.88,77.52,128,0.0,0.0,28.6,8.600000000000001,18.6,62.95,79.82,66,0,0.0,26.54,8.08,17.31,78.733,63.933,20.2,63
1978-08-23,63.88,77.52,128,0.0,0.0,30.121436597110755,10.325786516853933,20.16,62.95,79.82,66,0,0.0,25.47,6.8,16.134999999999998,78.733,63.933,20.0,63
1978-08-26,63.88,77.52,128,0.0,0.0,30.8,21.52,26.16,62.95,79.82,66,0,0.0,30.82,7.36,19.09,78.733,63.933,21.3,63
1978-08-29,63.88,77.52,128,0.0,0.0,37.58,7.060000000000002,22.32,62.95,79.82,66,0,0.0,30.39,10.16,20.275,78.733,63.933,21.5,63
1978-09-01,63.88,77.52,128,0.0,0.0,35.2,11.18,23.19,62.95,79.82,66,0,0.0,33.71,10.48,22.095,78.733,63.933,23.8,63
1978-09-02,63.88,77.52,128,0.0,0.0,34.74,34.1,34.42,62.95,79.82,66,0,0.0,31.67,11.04,21.355,78.733,63.933,23.2,63
1978-09-08,63.88,77.52,128,0.0,0.0,34.1,9.46,21.78,62.95,79.82,66,0,3.6,35.42,9.76,22.59,78.733,63.933,21.3,63
1978-09-11,63.88,77.52,128,0.0,0.0,64.68,43.08,53.88,62.95,79.82,66,0,0.0,74.15,11.68,42.915000000000006,78.733,63.933,20.5,63
1978-09-12,63.88,77.52,128,0.0,0.0,40.660000000000004,11.18,25.92,62.95,79.82,66,0,0.0,37.24,9.92,23.580000000000002,78.733,63.933,21.9,63
1978-09-13,63.88,77.52,128,0.0,0.0,38.16143659711075,18.36578651685393,28.2,62.95,79.82,66,0,0.0,36.17,12.48,24.325000000000003,78.733,63.933,23.3,63
1978-09-17,63.88,77.52,128,0.0,0.0,29.7,14.7,22.2,62.95,79.82,66,0,0.0,27.82,6.96,17.39,78.733,63.933,18.8,63
1978-09-19,63.88,77.52,128,0.0,0.0,37.4,12.04,24.72,62.95,79.82,66,0,0.0,34.78,7.6,21.19,78.733,63.933,24.0,63
1978-09-20,63.88,77.52,128,0.0,0.0,29.7,12.9,21.3,62.95,79.82,66,0,0.0,30.6,9.52,20.060000000000002,78.733,63.933,21.2,63
1978-09-21,63.88,77.52,128,0.0,0.0,29.619999999999997,11.18,20.4,62.95,79.82,66,0,0.0,32.88,32.74,32.81,78.733,63.933,22.3,63
1978-09-23,63.88,77.52,128,0.0,0.0,39.001436597110754,19.205786516853934,29.04,62.95,79.82,66,0,0.0,37.24,10.08,23.66,78.733,63.933,24.3,63
1978-09-24,63.88,77.52,128,0.0,0.0,33.0,12.9,22.95,62.95,79.82,66,0,0.0,38.31,13.52,25.915,78.733,63.933,21.6,63
1978-09-25,63.88,77.52,128,0.0,2.64,28.201436597110753,8.405786516853931,18.24,62.95,79.82,66,0,0.0,30.71,12.96,21.835,78.733,63.933,20.6,63
1978-09-26,63.88,77.52,128,0.0,0.0,26.761436597110755,6.9657865168539335,16.8,62.95,79.82,66,0,0.0,23.22,10.16,16.689999999999998,78.733,63.933,15.8,63
1978-09-27,63.88,77.52,128,0.0,0.0,26.4,6.604349919743177,16.438563402889244,62.95,79.82,66,0,0.0,26.22,6.64,16.43,78.733,63.933,16.8,63
1978-09-28,63.88,77.52,128,0.0,0.0,19.8,3.719999999999999,11.76,62.95,79.82,66,0,0.0,22.04,6.8,14.42,78.733,63.933,13.5,63
1978-09-29,63.88,77.52,128,0.0,0.0,24.121436597110755,4.325786516853933,14.16,62.95,79.82,66,0,0.0,21.61,4.32,12.965,78.733,63.933,13.2,63
1978-09-30,63.88,77.52,128,0.0,0.0,23.1,10.019999999999996,16.56,62.95,79.82,66,0,0.0,24.61,3.12,13.865,78.733,63.933,13.8,63
1978-10-02,63.88,77.52,128,0.0,0.0,27.721436597110756,7.925786516853934,17.76,62.95,79.82,66,0,0.0,24.4,10.24,17.32,78.733,63.933,13.4,63
1978-10-03,63.88,77.52,128,0.0,0.0,50.82,-32.34,9.239999999999998,62.95,79.82,66,0,0.0,19.37,2.24,10.805,78.733,63.933,12.0,63
1978-10-06,63.88,77.52,128,0.0,0.0,15.4,-4.3956500802568215,5.438563402889246,62.95,79.82,66,0,0.0,17.12,-2.16,7.48,78.733,63.933,9.4,63
1978-10-07,63.88,77.52,128,0.0,0.0,20.9,7.18,14.04,62.95,79.82,66,0,2.9,23.01,-1.84,10.585,78.733,63.933,9.8,63
1978-10-10,63.88,77.52,128,0.0,0.0,9.9,-8.22,0.8399999999999999,62.95,79.82,66,0,0.0,14.87,2.4,8.635,78.733,63.933,5.5,63
1978-10-11,63.88,77.52,128,0.0,0.0,74.32,17.6,45.959999999999994,62.95,79.82,66,0,0.0,16.69,-1.2,7.745000000000001,78.733,63.933,9.0,63
1978-10-14,63.88,77.52,128,0.0,0.0,12.1,2.3000000000000007,7.2,62.95,79.82,66,40,0.0,31.52,14.77,23.145,78.733,63.933,8.2,63
1978-10-15,63.88,77.52,128,0.0,0.0,15.4,6.200000000000001,10.8,62.95,79.82,66,0,0.0,19.04,18.3,18.67,78.733,63.933,10.5,63
1978-10-16,63.88,77.52,128,0.0,0.0,18.7,0.9800000000000004,9.84,62.95,79.82,66,0,0.0,21.51,3.6,12.555000000000001,78.733,63.933,9.5,63
1978-10-17,63.88,77.52,128,0.0,0.0,24.2,-5.0,9.6,62.95,79.82,66,0,0.0,26.11,5.12,15.615,78.733,63.933,12.4,63
1978-10-20,63.88,77.52,128,0.0,0.0,8.959999999999999,-3.44,2.76,62.95,79.82,66,0,0.0,14.98,-2.56,6.21,78.733,63.933,5.2,63
1978-10-23,63.88,77.52,128,0.0,0.0,27.5,0.0,13.75,62.95,79.82,66,8,0.0,25.68,4.88,15.28,78.733,63.933,14.0,63
1978-10-25,63.88,77.52,128,0.0,0.0,12.1,-0.5800000000000001,5.76,62.95,79.82,66,0,0.0,16.26,5.6,10.93,78.733,63.933,10.5,63
1978-10-26,63.88,77.52,128,0.0,0.0,14.3,-11.9,1.2000000000000002,62.95,79.82,66,0,0.0,16.05,1.28,8.665000000000001,78.733,63.933,9.0,63
1978-10-27,63.88,77.52,128,0.0,0.0,17.6,-0.08000000000000185,8.76,62.95,79.82,66,0,0.0,17.87,0.08,8.975,78.733,63.933,8.0,63
1978-10-28,63.88,77.52,128,0.0,0.0,20.9,3.44,12.17,62.95,79.82,66,0,2.19,22.26,-0.88,10.690000000000001,78.733,63.933,10.3,63
1978-10-30,63.88,77.52,128,0.0,0.0,15.4,7.880000000000001,11.64,62.95,79.82,66,0,0.0,36.96,23.65,30.305,78.733,63.933,11.3,63
1978-11-01,63.88,77.52,128,180.0,0.0,11.0,3.880000000000001,7.44,62.95,79.82,66,29,0.0,17.87,6.56,12.215,78.733,63.933,8.5,63
1978-11-05,63.88,77.52,128,180.0,0.0,3.3,0.0,1.65,62.95,79.82,66,0,0.0,10.06,-1.84,4.11,78.733,63.933,4.0,63
1978-11-06,63.88,77.52,128,180.0,2.49,15.001436597110754,-4.794213483146067,5.04,62.95,79.82,66,0,3.01,11.98,0.32,6.15,78.733,63.933,6.5,63
1978-11-10,63.88,77.52,128,180.0,0.0,0.0,-1.2,-0.6,62.95,79.82,66,0,0.0,5.14,-5.52,-0.18999999999999995,78.733,63.933,0.3,63
1978-11-11,63.88,77.52,128,180.0,0.0,3.3,0.7800000000000002,2.04,62.95,79.82,66,0,0.0,11.24,0.32,5.78,78.733,63.933,3.0,63
1978-11-12,63.88,77.52,128,180.0,0.0,6.6,2.5199999999999996,4.56,62.95,79.82,66,0,0.0,7.28,1.68,4.48,78.733,63.933,2.4,63
1978-11-15,63.88,77.52,128,180.0,0.0,29.81,-28.849999999999998,0.4800000000000004,62.95,79.82,66,0,0.0,10.7,-1.84,4.43,78.733,63.933,2.5,63
1978-11-16,63.88,77.52,128,180.0,0.0,29.81,-28.849999999999998,0.4800000000000004,62.95,79.82,66,0,0.0,11.34,-4.8,3.27,78.733,63.933,4.2,63
1978-11-19,63.88,77.52,128,180.0,0.0,37.62,-31.619999999999997,3.0,62.95,79.82,66,0,0.0,7.06,0.64,3.8499999999999996,78.733,63.933,3.5,63
1978-11-20,63.88,77.52,128,180.0,0.0,13.081436597110756,-6.714213483146067,3.12,62.95,79.82,66,41,0.0,6.42,0.88,3.65,78.733,63.933,3.6,63
1978-11-22,63.88,77.52,128,180.0,0.0,8.8,4.399999999999999,6.6,62.95,79.82,66,4,0.0,52.32,5.36,28.84,78.733,63.933,6.0,63
1978-11-23,63.88,77.52,128,180.0,0.0,6.6,-1.3199999999999994,2.64,62.95,79.82,66,0,0.0,8.13,2.96,5.545,78.733,63.933,3.6,63
1978-11-25,63.88,77.52,128,5.0,0.0,8.8,-2.8000000000000007,3.0,62.95,79.82,66,0,0.0,31.14,1.44,16.29,78.733,63.933,3.2,63
1978-11-27,63.88,77.52,128,5.0,0.0,4.4,-15.395650080256821,-5.561436597110754,62.95,79.82,66,0,0.0,9.63,-3.6,3.0150000000000006,78.733,63.933,2.0,63
1978-11-28,63.88,77.52,128,0.0,0.0,10.321436597110754,-9.474213483146068,0.36,62.95,79.82,66,0,0.0,7.49,-3.04,2.225,78.733,63.933,1.8,63
1978-11-29,63.88,77.52,128,0.0,0.0,53.2,4.4,28.8,62.95,79.82,66,0,0.0,5.56,-1.36,2.0999999999999996,78.733,63.933,1.8,63
1978-11-30,63.88,77.52,128,89.0,0.0,4.4,-1.72,1.3400000000000003,62.95,79.82,66,0,2.38,8.56,-3.84,2.3600000000000003,78.733,63.933,0.3,63
1978-12-02,63.88,77.52,128,89.0,0.0,12.1,-7.695650080256822,2.138563402889245,62.95,79.82,66,0,0.0,15.52,0.48,8.0,78.733,63.933,6.2,63
1978-12-03,63.88,77.52,128,89.0,0.0,12.1,-7.695650080256822,2.138563402889245,62.95,79.82,66,0,0.0,8.56,2.88,5.720000000000001,78.733,63.933,3.8,63
